avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,depth,gap,breadth_mode,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr,xirr_pct_of_base,dd_improvement,wr_improvement,sweet_score
894.9,-7.0,5.75,905.0,60.3,-0.3,-0.03,skip_30-55,4,1.0,0.02,10,d30_g3_skip_30-55_D4_R1.0_T0.02_H10,815.4,-10.2,5.74,1394,58.9,37.2464827334186,-0.20000000000000107,4.199999999999996,-999.0
823.9,-7.0,5.67,877.0,60.6,-0.3,-0.03,skip_25-55,4,1.0,0.02,10,d30_g3_skip_25-55_D4_R1.0_T0.02_H10,639.8,-10.2,5.65,1309,59.4,29.225287776356662,-0.20000000000000107,4.699999999999996,-999.0
666.8,-7.0,5.0,725.0,59.6,-0.3,-0.03,only_bear<30,4,1.0,0.02,10,d30_g3_only_bear<30_D4_R1.0_T0.02_H10,285.5,-10.2,4.34,855,57.3,13.041293623241367,-0.20000000000000107,2.5999999999999943,-999.0
745.6,-8.1,5.31,824.0,59.1,-0.3,-0.03,only_broad>50,4,1.0,0.02,10,d30_g3_only_broad>50_D4_R1.0_T0.02_H10,417.7,-10.2,4.98,1151,57.0,19.080029234423534,-0.20000000000000107,2.299999999999997,-999.0
771.9,-6.6,5.53,872.0,59.9,-0.3,-0.02,skip_30-55,4,1.0,0.02,10,d30_g2_skip_30-55_D4_R1.0_T0.02_H10,715.5,-9.4,5.62,1361,59.1,32.68317193495341,-1.0,4.399999999999999,-999.0
1689.5,-8.4,6.0,1127.0,58.8,-0.3,-0.05,none,4,1.0,0.02,10,d30_g5_none_D4_R1.0_T0.02_H10,1607.3,-11.1,6.22,1949,55.7,73.41951397770876,0.6999999999999993,1.0,-999.0
1347.5,-8.3,5.76,995.0,59.2,-0.3,-0.05,skip_30-50,4,1.0,0.02,10,d30_g5_skip_30-50_D4_R1.0_T0.02_H10,959.7,-11.1,5.77,1551,56.8,43.837931664535,0.6999999999999993,2.0999999999999943,-999.0
1257.9,-8.3,5.67,966.0,59.4,-0.3,-0.05,skip_25-50,4,1.0,0.02,10,d30_g5_skip_25-50_D4_R1.0_T0.02_H10,756.4,-11.1,5.64,1466,57.2,34.55143431390462,0.6999999999999993,2.5,-999.0
1300.8,-7.2,5.71,956.0,60.0,-0.3,-0.05,skip_30-55,4,1.0,0.02,10,d30_g5_skip_30-55_D4_R1.0_T0.02_H10,856.4,-11.1,5.69,1435,58.3,39.11931299104696,0.6999999999999993,3.5999999999999943,-999.0
1224.0,-7.4,5.62,928.0,60.2,-0.3,-0.05,skip_25-55,4,1.0,0.02,10,d30_g5_skip_25-55_D4_R1.0_T0.02_H10,672.9,-11.1,5.57,1350,58.7,30.73725561849077,0.6999999999999993,4.0,-999.0
1048.5,-7.2,4.94,770.0,59.9,-0.3,-0.05,only_bear<30,4,1.0,0.02,10,d30_g5_only_bear<30_D4_R1.0_T0.02_H10,281.4,-11.1,4.26,876,57.6,12.854010597478533,0.6999999999999993,2.8999999999999986,-999.0
1023.1,-7.2,4.82,741.0,60.7,-0.3,-0.05,only_bear<25,4,1.0,0.02,10,d30_g5_only_bear<25_D4_R1.0_T0.02_H10,208.3,-11.1,4.13,791,58.4,9.514891284487485,0.6999999999999993,3.6999999999999957,-999.0
1140.3,-8.3,5.31,875.0,58.7,-0.3,-0.05,only_broad>50,4,1.0,0.02,10,d30_g5_only_broad>50_D4_R1.0_T0.02_H10,443.6,-11.1,5.0,1192,56.4,20.2631098118034,0.6999999999999993,1.6999999999999957,-999.0
1784.2,-16.3,5.18,1192.0,53.1,,,none,4,1.0,0.03,7,dNone_gNone_none_D4_R1.0_T0.03_H7,1096.6,-19.0,5.02,2024,50.5,50.09135757354285,8.6,-4.200000000000003,-999.0
714.6,-6.9,5.47,845.0,60.3,-0.3,-0.02,skip_25-55,4,1.0,0.02,10,d30_g2_skip_25-55_D4_R1.0_T0.02_H10,582.5,-9.4,5.53,1280,59.6,26.607893294354106,-1.0,4.899999999999999,-999.0
750.8,-8.1,5.52,882.0,59.3,-0.3,-0.02,skip_25-50,4,1.0,0.02,10,d30_g2_skip_25-50_D4_R1.0_T0.02_H10,667.7,-9.4,5.6,1391,57.9,30.499725927279375,-1.0,3.1999999999999957,-999.0
680.0,-18.2,4.44,1019.0,51.8,-0.2,-0.03,none,4,1.0,0.03,7,d20_g3_none_D4_R1.0_T0.03_H7,715.0,-17.7,4.68,1838,50.5,32.6603325415677,7.299999999999999,-4.200000000000003,-999.0
1013.0,-7.9,4.89,728.0,60.1,-0.25,-0.05,only_bear<25,4,1.0,0.02,10,d25_g5_only_bear<25_D4_R1.0_T0.02_H10,163.4,-11.1,4.24,784,57.7,7.463913758450576,0.6999999999999993,3.0,-999.0
627.3,-7.7,4.9,715.0,59.1,-0.25,-0.03,only_bear<30,4,1.0,0.02,10,d25_g3_only_bear<30_D4_R1.0_T0.02_H10,228.3,-10.2,4.27,848,56.4,10.428467019915951,-0.20000000000000107,1.6999999999999957,-999.0
606.8,-7.7,4.91,686.0,59.7,-0.25,-0.03,only_bear<25,4,1.0,0.02,10,d25_g3_only_bear<25_D4_R1.0_T0.02_H10,165.4,-10.2,4.25,763,57.0,7.555271331993422,-0.20000000000000107,2.299999999999997,-999.0
723.6,-9.1,5.29,814.0,59.2,-0.25,-0.03,only_broad>50,4,1.0,0.02,10,d25_g3_only_broad>50_D4_R1.0_T0.02_H10,413.9,-10.2,4.97,1146,57.0,18.906449844692126,-0.20000000000000107,2.299999999999997,-999.0
1553.0,-9.3,5.96,1113.0,58.8,-0.25,-0.05,none,4,1.0,0.02,10,d25_g5_none_D4_R1.0_T0.02_H10,1357.2,-11.1,6.17,1939,55.5,61.99524940617578,0.6999999999999993,0.7999999999999972,-999.0
1282.1,-9.2,5.72,980.0,59.1,-0.25,-0.05,skip_30-50,4,1.0,0.02,10,d25_g5_skip_30-50_D4_R1.0_T0.02_H10,803.8,-11.1,5.74,1541,56.5,36.716608806870084,0.6999999999999993,1.7999999999999972,-999.0
1211.3,-9.2,5.64,952.0,59.2,-0.25,-0.05,skip_25-50,4,1.0,0.02,10,d25_g5_skip_25-50_D4_R1.0_T0.02_H10,630.4,-11.1,5.64,1456,56.8,28.79590718070528,0.6999999999999993,2.0999999999999943,-999.0
1245.1,-7.9,5.67,942.0,59.8,-0.25,-0.05,skip_30-55,4,1.0,0.02,10,d25_g5_skip_30-55_D4_R1.0_T0.02_H10,715.6,-11.1,5.67,1425,57.9,32.68773981363056,0.6999999999999993,3.1999999999999957,-999.0
1184.5,-8.3,5.6,913.0,60.1,-0.25,-0.05,skip_25-55,4,1.0,0.02,10,d25_g5_skip_25-55_D4_R1.0_T0.02_H10,559.2,-11.1,5.59,1340,58.4,25.543577562579944,0.6999999999999993,3.6999999999999957,-999.0
1033.3,-7.9,4.89,756.0,59.4,-0.25,-0.05,only_bear<30,4,1.0,0.02,10,d25_g5_only_bear<30_D4_R1.0_T0.02_H10,226.0,-11.1,4.26,869,57.0,10.323405810341677,0.6999999999999993,2.299999999999997,-999.0
1142.7,-9.2,5.3,862.0,58.7,-0.25,-0.05,only_broad>50,4,1.0,0.02,10,d25_g5_only_broad>50_D4_R1.0_T0.02_H10,439.9,-11.1,4.99,1187,56.4,20.094098300749135,0.6999999999999993,1.6999999999999957,-999.0
819.0,-8.1,5.59,909.0,59.1,-0.3,-0.02,skip_30-50,4,1.0,0.02,10,d30_g2_skip_30-50_D4_R1.0_T0.02_H10,817.3,-9.4,5.7,1472,57.5,37.3332724282843,-1.0,2.799999999999997,-999.0
1787.0,-7.8,6.04,1156.0,59.1,-0.3,,none,4,1.0,0.02,10,d30_gNone_none_D4_R1.0_T0.02_H10,1699.9,-11.0,6.13,1993,55.7,77.64936963274256,0.5999999999999996,1.0,-999.0
1449.9,-7.7,5.82,1022.0,59.5,-0.3,,skip_30-50,4,1.0,0.02,10,d30_gNone_skip_30-50_D4_R1.0_T0.02_H10,1063.3,-11.0,5.72,1591,56.9,48.57025397405445,0.5999999999999996,2.1999999999999957,-999.0
1352.0,-7.7,5.71,994.0,59.6,-0.3,,skip_25-50,4,1.0,0.02,10,d30_gNone_skip_25-50_D4_R1.0_T0.02_H10,844.6,-11.0,5.54,1506,57.2,38.58030330714416,0.5999999999999996,2.5,-999.0
1402.4,-7.0,5.78,983.0,60.4,-0.3,,skip_30-55,4,1.0,0.02,10,d30_gNone_skip_30-55_D4_R1.0_T0.02_H10,960.1,-11.0,5.65,1475,58.6,43.856203179243565,0.5999999999999996,3.8999999999999986,-999.0
1317.3,-7.0,5.67,955.0,60.6,-0.3,,skip_25-55,4,1.0,0.02,10,d30_gNone_skip_25-55_D4_R1.0_T0.02_H10,760.8,-11.0,5.47,1390,59.0,34.75242097569889,0.5999999999999996,4.299999999999997,-999.0
1103.8,-7.0,5.07,790.0,60.2,-0.3,,only_bear<30,4,1.0,0.02,10,d30_gNone_only_bear<30_D4_R1.0_T0.02_H10,298.4,-11.0,4.39,895,57.9,13.630549972592728,0.5999999999999996,3.1999999999999957,-999.0
1078.0,-7.0,4.94,762.0,60.8,-0.3,,only_bear<25,4,1.0,0.02,10,d30_gNone_only_bear<25_D4_R1.0_T0.02_H10,223.5,-11.0,4.21,810,58.4,10.20920884341312,0.5999999999999996,3.6999999999999957,-999.0
1214.6,-7.7,5.33,902.0,59.0,-0.3,,only_broad>50,4,1.0,0.02,10,d30_gNone_only_broad>50_D4_R1.0_T0.02_H10,483.5,-11.0,4.84,1230,56.4,22.085693403983193,0.5999999999999996,1.6999999999999957,-999.0
1070.1,-8.2,5.9,1037.0,58.8,-0.3,-0.02,none,4,1.0,0.02,10,d30_g2_none_D4_R1.0_T0.02_H10,1288.2,-9.4,6.33,1856,56.9,58.843413118947566,-1.0,2.1999999999999957,-999.0
1568.3,-15.6,5.0,1057.0,53.2,,,skip_30-50,4,1.0,0.03,7,dNone_gNone_skip_30-50_D4_R1.0_T0.03_H7,692.2,-19.0,4.7,1617,51.1,31.618856203179245,8.6,-3.6000000000000014,-999.0
1504.3,-15.9,4.88,1028.0,53.2,,,skip_25-50,4,1.0,0.03,7,dNone_gNone_skip_25-50_D4_R1.0_T0.03_H7,551.8,-19.0,4.47,1532,51.2,25.205554540471404,8.6,-3.5,-999.0
1535.9,-13.7,4.98,1017.0,53.7,,,skip_30-55,4,1.0,0.03,7,dNone_gNone_skip_30-55_D4_R1.0_T0.03_H7,622.7,-19.0,4.67,1499,52.2,28.444180522565325,8.6,-2.5,-999.0
694.7,-14.7,3.83,732.0,51.6,-0.2,,only_bear<30,4,1.0,0.03,7,d20_gNone_only_bear<30_D4_R1.0_T0.03_H7,166.8,-16.5,3.24,856,50.8,7.619221633473416,6.1,-3.9000000000000057,-999.0
1313.0,-15.5,4.71,959.0,53.8,,-0.05,skip_25-55,4,1.0,0.03,7,dNone_g5_skip_25-55_D4_R1.0_T0.03_H7,492.8,-19.8,4.42,1374,52.6,22.51050612095743,9.4,-2.1000000000000014,-999.0
1196.9,-14.3,4.29,799.0,54.1,,-0.05,only_bear<30,4,1.0,0.03,7,dNone_g5_only_bear<30_D4_R1.0_T0.03_H7,248.5,-19.8,3.62,892,53.1,11.351178512698704,9.4,-1.6000000000000014,-999.0
1171.5,-14.3,4.15,770.0,54.8,,-0.05,only_bear<25,4,1.0,0.03,7,dNone_g5_only_bear<25_D4_R1.0_T0.03_H7,184.9,-19.8,3.37,807,53.8,8.446007674036178,9.4,-0.9000000000000057,-999.0
1234.6,-17.8,4.34,904.0,52.4,,-0.05,only_broad>50,4,1.0,0.03,7,dNone_g5_only_broad>50_D4_R1.0_T0.03_H7,287.3,-19.8,3.74,1209,50.7,13.12351543942993,9.4,-4.0,-999.0
944.0,-17.5,4.57,1086.0,51.6,-0.2,,none,4,1.0,0.03,7,d20_gNone_none_D4_R1.0_T0.03_H7,684.0,-18.1,4.64,1916,49.7,31.244290151653576,7.700000000000001,-5.0,-999.0
851.6,-16.5,4.42,957.0,51.6,-0.2,,skip_30-50,4,1.0,0.03,7,d20_gNone_skip_30-50_D4_R1.0_T0.03_H7,499.0,-16.5,4.37,1531,50.2,22.793714598940255,6.1,-4.5,-999.0
801.5,-16.6,4.31,930.0,51.6,-0.2,,skip_25-50,4,1.0,0.03,7,d20_gNone_skip_25-50_D4_R1.0_T0.03_H7,385.9,-16.5,4.16,1448,50.3,17.627443815092274,6.1,-4.400000000000006,-999.0
830.9,-15.5,4.42,920.0,52.1,-0.2,,skip_30-55,4,1.0,0.03,7,d20_gNone_skip_30-55_D4_R1.0_T0.03_H7,453.7,-16.5,4.37,1420,51.2,20.724465558194776,6.1,-3.5,-999.0
786.4,-15.2,4.31,893.0,52.2,-0.2,,skip_25-55,4,1.0,0.03,7,d20_gNone_skip_25-55_D4_R1.0_T0.03_H7,349.2,-16.5,4.18,1337,51.5,15.951032340581033,6.1,-3.200000000000003,-999.0
675.1,-14.7,3.68,705.0,51.8,-0.2,,only_bear<25,4,1.0,0.03,7,d20_gNone_only_bear<25_D4_R1.0_T0.03_H7,116.4,-16.5,2.99,773,51.2,5.317010780193679,6.1,-3.5,-999.0
1480.1,-14.5,4.86,989.0,53.8,,,skip_25-55,4,1.0,0.03,7,dNone_gNone_skip_25-55_D4_R1.0_T0.03_H7,494.6,-19.0,4.45,1414,52.4,22.59272793714599,8.6,-2.3000000000000043,-999.0
752.4,-16.6,4.04,844.0,51.5,-0.2,,only_broad>50,4,1.0,0.03,7,d20_gNone_only_broad>50_D4_R1.0_T0.03_H7,260.2,-16.5,3.67,1192,50.6,11.885620317924356,6.1,-4.100000000000001,-999.0
585.2,-17.2,4.26,984.0,51.8,-0.2,-0.02,none,4,1.0,0.03,7,d20_g2_none_D4_R1.0_T0.03_H7,630.5,-16.5,4.61,1797,51.4,28.800475059382425,6.1,-3.3000000000000043,-999.0
490.6,-17.3,4.06,860.0,51.8,-0.2,-0.02,skip_30-50,4,1.0,0.03,7,d20_g2_skip_30-50_D4_R1.0_T0.03_H7,444.1,-16.5,4.21,1426,51.8,20.285949205189112,6.1,-2.9000000000000057,-999.0
453.8,-17.3,3.99,834.0,52.1,-0.2,-0.02,skip_25-50,4,1.0,0.03,7,d20_g2_skip_25-50_D4_R1.0_T0.03_H7,362.7,-16.5,4.1,1347,52.3,16.56769596199525,6.1,-2.4000000000000057,-999.0
478.6,-15.5,4.08,824.0,52.6,-0.2,-0.02,skip_30-55,4,1.0,0.03,7,d20_g2_skip_30-55_D4_R1.0_T0.03_H7,418.4,-16.5,4.27,1318,53.3,19.11200438516353,6.1,-1.4000000000000057,-999.0
444.5,-15.6,4.02,798.0,53.0,-0.2,-0.02,skip_25-55,4,1.0,0.03,7,d20_g2_skip_25-55_D4_R1.0_T0.03_H7,340.9,-16.5,4.18,1239,53.9,15.571898410378221,6.1,-0.8000000000000043,-999.0
356.7,-15.5,3.45,652.0,52.0,-0.2,-0.02,only_bear<30,4,1.0,0.03,7,d20_g2_only_bear<30_D4_R1.0_T0.03_H7,147.9,-16.5,3.08,801,52.2,6.755892563493513,6.1,-2.5,-999.0
341.7,-15.5,3.39,626.0,52.9,-0.2,-0.02,only_bear<25,4,1.0,0.03,7,d20_g2_only_bear<25_D4_R1.0_T0.03_H7,110.8,-16.5,2.96,722,53.2,5.0612095742737075,6.1,-1.5,-999.0
402.7,-18.4,3.69,752.0,51.6,-0.2,-0.02,only_broad>50,4,1.0,0.03,7,d20_g2_only_broad>50_D4_R1.0_T0.03_H7,235.7,-17.5,3.54,1101,51.8,10.766490042024484,7.1,-2.9000000000000057,-999.0
1371.7,-14.8,4.82,988.0,53.6,,-0.05,skip_30-55,4,1.0,0.03,7,dNone_g5_skip_30-55_D4_R1.0_T0.03_H7,625.2,-19.8,4.63,1459,52.3,28.558377489493886,9.4,-2.4000000000000057,-999.0
1333.8,-16.9,4.72,999.0,53.2,,-0.05,skip_25-50,4,1.0,0.03,7,dNone_g5_skip_25-50_D4_R1.0_T0.03_H7,541.2,-19.8,4.41,1492,51.5,24.721359400694322,9.4,-3.200000000000003,-999.0
1399.9,-16.7,4.83,1027.0,53.1,,-0.05,skip_30-50,4,1.0,0.03,7,dNone_g5_skip_30-50_D4_R1.0_T0.03_H7,684.5,-19.8,4.62,1577,51.2,31.267129545039285,9.4,-3.5,-999.0
1621.1,-17.3,5.01,1161.0,52.9,,-0.05,none,4,1.0,0.03,7,dNone_g5_none_D4_R1.0_T0.03_H7,1092.7,-19.8,4.96,1979,50.5,49.91321030513431,9.4,-4.200000000000003,-999.0
1348.0,-13.7,4.45,821.0,53.8,,,only_bear<30,4,1.0,0.03,7,dNone_gNone_only_bear<30_D4_R1.0_T0.03_H7,244.4,-19.0,3.66,911,52.5,11.163895486935868,8.6,-2.200000000000003,-999.0
1324.2,-13.7,4.29,793.0,54.2,,,only_bear<25,4,1.0,0.03,7,dNone_gNone_only_bear<25_D4_R1.0_T0.03_H7,183.4,-19.0,3.39,826,52.9,8.377489493879043,8.6,-1.8000000000000043,-999.0
1406.7,-16.7,4.52,933.0,52.7,,,only_broad>50,4,1.0,0.03,7,dNone_gNone_only_broad>50_D4_R1.0_T0.03_H7,300.5,-19.0,3.83,1247,50.9,13.726475424812717,8.6,-3.8000000000000043,-999.0
958.2,-16.3,4.8,1060.0,52.9,,-0.02,none,4,1.0,0.03,7,dNone_g2_none_D4_R1.0_T0.03_H7,830.7,-20.5,4.86,1871,51.6,37.94536817102138,10.1,-3.1000000000000014,-999.0
816.7,-16.0,4.59,931.0,52.9,,-0.02,skip_30-50,4,1.0,0.03,7,dNone_g2_skip_30-50_D4_R1.0_T0.03_H7,564.4,-20.5,4.43,1485,52.1,25.78110725379134,10.1,-2.6000000000000014,-999.0
774.0,-16.0,4.51,904.0,53.1,,-0.02,skip_25-50,4,1.0,0.03,7,dNone_g2_skip_25-50_D4_R1.0_T0.03_H7,473.1,-20.5,4.29,1404,52.5,21.61063402156039,10.1,-2.200000000000003,-999.0
790.4,-14.3,4.57,894.0,53.6,,-0.02,skip_30-55,4,1.0,0.03,7,dNone_g2_skip_30-55_D4_R1.0_T0.03_H7,508.9,-20.5,4.41,1374,53.3,23.24593458797734,10.1,-1.4000000000000057,-999.0
752.9,-14.3,4.49,867.0,53.9,,-0.02,skip_25-55,4,1.0,0.03,7,dNone_g2_skip_25-55_D4_R1.0_T0.03_H7,425.3,-20.5,4.27,1293,53.9,19.427188013886354,10.1,-0.8000000000000043,-999.0
646.4,-13.6,4.02,716.0,53.5,,-0.02,only_bear<30,4,1.0,0.03,7,dNone_g2_only_bear<30_D4_R1.0_T0.03_H7,201.3,-20.5,3.37,839,53.0,9.19513977708752,10.1,-1.7000000000000028,-999.0
629.2,-13.6,3.92,689.0,54.4,,-0.02,only_bear<25,4,1.0,0.03,7,dNone_g2_only_bear<25_D4_R1.0_T0.03_H7,159.9,-20.5,3.2,758,54.0,7.304038004750595,10.1,-0.7000000000000028,-999.0
685.6,-17.1,4.14,816.0,52.4,,-0.02,only_broad>50,4,1.0,0.03,7,dNone_g2_only_broad>50_D4_R1.0_T0.03_H7,254.7,-20.5,3.64,1138,51.7,11.634386990681527,10.1,-3.0,-999.0
1057.3,-16.4,4.97,1096.0,53.2,,-0.03,none,4,1.0,0.03,7,dNone_g3_none_D4_R1.0_T0.03_H7,941.2,-20.1,4.97,1916,51.1,42.99287410926366,9.700000000000001,-3.6000000000000014,-999.0
901.7,-15.8,4.77,964.0,53.4,,-0.03,skip_30-50,4,1.0,0.03,7,dNone_g3_skip_30-50_D4_R1.0_T0.03_H7,632.9,-20.1,4.58,1522,52.0,28.91010414763384,9.700000000000001,-2.700000000000003,-999.0
843.1,-15.8,4.66,936.0,53.6,,-0.03,skip_25-50,4,1.0,0.03,7,dNone_g3_skip_25-50_D4_R1.0_T0.03_H7,499.1,-20.1,4.37,1437,52.3,22.7982824776174,9.700000000000001,-2.4000000000000057,-999.0
876.3,-14.2,4.76,927.0,54.1,,-0.03,skip_30-55,4,1.0,0.03,7,dNone_g3_skip_30-55_D4_R1.0_T0.03_H7,576.7,-20.1,4.58,1411,53.3,26.342956331079854,9.700000000000001,-1.4000000000000057,-999.0
824.3,-14.0,4.65,899.0,54.3,,-0.03,skip_25-55,4,1.0,0.03,7,dNone_g3_skip_25-55_D4_R1.0_T0.03_H7,453.1,-20.1,4.38,1326,53.7,20.697058286131924,9.700000000000001,-1.0,-999.0
721.1,-13.4,4.26,746.0,54.3,,-0.03,only_bear<30,4,1.0,0.03,7,dNone_g3_only_bear<30_D4_R1.0_T0.03_H7,240.8,-20.1,3.62,866,53.2,10.999451854558744,9.700000000000001,-1.5,-999.0
696.5,-13.4,4.11,717.0,55.0,,-0.03,only_bear<25,4,1.0,0.03,7,dNone_g3_only_bear<25_D4_R1.0_T0.03_H7,178.6,-20.1,3.37,781,53.9,8.158231317376211,9.700000000000001,-0.8000000000000043,-999.0
757.7,-16.7,4.27,845.0,52.8,,-0.03,only_broad>50,4,1.0,0.03,7,dNone_g3_only_broad>50_D4_R1.0_T0.03_H7,270.3,-20.1,3.7,1163,51.3,12.346976064315733,9.700000000000001,-3.4000000000000057,-999.0
539.5,-12.8,4.19,744.0,53.6,,-0.02,none,4,1.5,0.03,7,dNone_g2_none_D4_R1.5_T0.03_H7,526.9,-12.2,4.38,1350,53.0,24.068152749862964,1.799999999999999,-1.7000000000000028,-999.0
411.9,-10.7,3.84,546.0,55.3,,-0.03,only_bear<30,4,1.5,0.03,7,dNone_g3_only_bear<30_D4_R1.5_T0.03_H7,207.9,-13.3,3.48,681,54.9,9.496619769778917,2.9000000000000004,0.19999999999999574,-999.0
430.4,-13.6,3.91,630.0,54.1,,-0.02,skip_25-50,4,1.5,0.03,7,dNone_g2_skip_25-50_D4_R1.5_T0.03_H7,311.9,-14.7,3.84,1009,54.1,14.247213594006944,4.299999999999999,-0.6000000000000014,-999.0
323.0,-11.1,3.54,438.0,56.0,,,only_broad>50,5,1.5,0.03,7,dNone_gNone_only_broad>50_D5_R1.5_T0.03_H7,168.1,-13.5,3.34,593,54.5,7.678604056276265,3.0999999999999996,-0.20000000000000284,-999.0
207.2,-5.3,3.65,350.0,64.4,-0.3,-0.05,only_bear<25,5,1.5,0.02,10,d30_g5_only_bear<25_D5_R1.5_T0.02_H10,119.9,-5.6,3.37,420,61.7,5.476886533893661,-4.800000000000001,7.0,-999.0
241.0,-6.6,3.86,393.0,61.8,-0.3,-0.05,only_broad>50,5,1.5,0.02,10,d30_g5_only_broad>50_D5_R1.5_T0.02_H10,186.6,-9.1,3.75,549,57.9,8.523661611547597,-1.3000000000000007,3.1999999999999957,-999.0
640.8,-11.7,3.94,595.0,56.3,,,none,5,1.5,0.03,7,dNone_gNone_none_D5_R1.5_T0.03_H7,693.5,-15.3,3.92,1064,54.0,31.678238625982097,4.9,-0.7000000000000028,-999.0
473.5,-10.3,3.92,522.0,56.8,,,skip_30-50,5,1.5,0.03,7,dNone_gNone_skip_30-50_D5_R1.5_T0.03_H7,449.9,-11.2,4.0,843,55.5,20.550886168463368,0.7999999999999989,0.7999999999999972,-999.0
408.3,-10.3,3.87,506.0,56.8,,,skip_25-50,5,1.5,0.03,7,dNone_gNone_skip_25-50_D5_R1.5_T0.03_H7,339.4,-11.2,3.94,797,55.6,15.503380230221087,0.7999999999999989,0.8999999999999986,-999.0
476.9,-9.3,3.95,502.0,57.8,,,skip_30-55,5,1.5,0.03,7,dNone_gNone_skip_30-55_D5_R1.5_T0.03_H7,455.3,-9.4,4.06,783,57.5,20.797551617029054,-1.0,2.799999999999997,-999.0
410.7,-9.6,3.9,486.0,57.9,,,skip_25-55,5,1.5,0.03,7,dNone_gNone_skip_25-55_D5_R1.5_T0.03_H7,343.7,-9.4,4.01,737,57.7,15.699799013338206,-1.0,3.0,-999.0
330.0,-9.1,3.46,405.0,57.8,,,only_bear<30,5,1.5,0.03,7,dNone_gNone_only_bear<30_D5_R1.5_T0.03_H7,195.2,-9.4,3.06,493,57.4,8.916499177781837,-1.0,2.6999999999999957,-999.0
301.5,-9.1,3.37,390.0,58.1,,,only_bear<25,5,1.5,0.03,7,dNone_gNone_only_bear<25_D5_R1.5_T0.03_H7,135.9,-9.4,2.97,447,57.7,6.207747122236435,-1.0,3.0,-999.0
366.7,-12.4,3.48,478.0,55.8,,-0.02,none,5,1.5,0.03,7,dNone_g2_none_D5_R1.5_T0.03_H7,459.2,-13.2,3.49,905,55.7,20.975698885437605,2.799999999999999,1.0,-999.0
313.8,-5.3,4.25,437.0,64.0,-0.3,-0.05,skip_25-55,5,1.5,0.02,10,d30_g5_skip_25-55_D5_R1.5_T0.02_H10,329.8,-5.6,4.5,679,61.7,15.064863877215423,-4.800000000000001,7.0,-999.0
263.0,-11.8,3.44,415.0,56.0,,-0.02,skip_30-50,5,1.5,0.03,7,dNone_g2_skip_30-50_D5_R1.5_T0.03_H7,293.4,-11.4,3.48,715,56.2,13.40215603873561,1.0,1.5,-999.0
229.0,-12.5,3.41,401.0,56.1,,-0.02,skip_25-50,5,1.5,0.03,7,dNone_g2_skip_25-50_D5_R1.5_T0.03_H7,231.1,-13.7,3.48,673,56.6,10.556367622875937,3.299999999999999,1.8999999999999986,-999.0
268.6,-11.1,3.48,397.0,57.1,,-0.02,skip_30-55,5,1.5,0.03,7,dNone_g2_skip_30-55_D5_R1.5_T0.03_H7,303.1,-9.3,3.59,662,58.5,13.845240270418419,-1.0999999999999996,3.799999999999997,-999.0
233.3,-11.3,3.46,383.0,57.4,,-0.02,skip_25-55,5,1.5,0.03,7,dNone_g2_skip_25-55_D5_R1.5_T0.03_H7,239.3,-9.9,3.61,620,59.0,10.93093367440161,-0.5,4.299999999999997,-999.0
181.0,-10.9,3.03,323.0,56.4,,-0.02,only_bear<30,5,1.5,0.03,7,dNone_g2_only_bear<30_D5_R1.5_T0.03_H7,137.9,-8.8,2.69,440,57.3,6.299104695779281,-1.5999999999999996,2.5999999999999943,-999.0
163.3,-10.9,2.98,309.0,56.9,,-0.02,only_bear<25,5,1.5,0.03,7,dNone_g2_only_bear<25_D5_R1.5_T0.03_H7,100.2,-8.8,2.68,398,58.0,4.57701443449662,-1.5999999999999996,3.299999999999997,-999.0
178.8,-12.9,3.11,341.0,55.5,,-0.02,only_broad>50,5,1.5,0.03,7,dNone_g2_only_broad>50_D5_R1.5_T0.03_H7,126.3,-14.7,2.94,494,55.9,5.769230769230769,4.299999999999999,1.1999999999999957,-999.0
394.6,-10.0,3.65,516.0,56.1,,-0.03,none,5,1.5,0.03,7,dNone_g3_none_D5_R1.5_T0.03_H7,489.0,-12.4,3.57,960,54.8,22.33692673122602,2.0,0.09999999999999432,-999.0
294.6,-9.5,3.65,449.0,56.6,,-0.03,skip_30-50,5,1.5,0.03,7,dNone_g3_skip_30-50_D5_R1.5_T0.03_H7,330.4,-10.8,3.68,759,55.9,15.092271149278275,0.40000000000000036,1.1999999999999957,-999.0
232.1,-5.3,3.62,366.0,63.7,-0.3,-0.05,only_bear<30,5,1.5,0.02,10,d30_g5_only_bear<30_D5_R1.5_T0.02_H10,174.0,-5.6,3.15,466,60.9,7.948108898227664,-4.800000000000001,6.199999999999996,-999.0
376.3,-5.3,4.2,452.0,63.7,-0.3,-0.05,skip_30-55,5,1.5,0.02,10,d30_g5_skip_30-55_D5_R1.5_T0.02_H10,435.6,-5.6,4.31,725,61.2,19.897679517632014,-4.800000000000001,6.5,-999.0
358.5,-5.4,4.26,459.0,64.6,-0.3,,skip_25-55,5,1.5,0.02,10,d30_gNone_skip_25-55_D5_R1.5_T0.02_H10,377.9,-5.6,4.48,718,62.3,17.262013520920885,-4.800000000000001,7.599999999999994,-999.0
