avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,bucket,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr
25.2,-5.5,1.41,96.0,50.6,0-5%,4,1.5,0.02,7,0-5%_D4_R1.5_T0.02_H7,47.0,-5.7,2.03,205,55.1
459.5,-46.6,2.54,868.0,48.0,max_10%,3,1.5,0.05,10,max_10%_D3_R1.5_T0.05_H10,191.8,-65.3,2.03,1585,47.1
85.6,-6.3,2.0,80.0,71.5,25-30%,4,1.5,0.03,5,25-30%_D4_R1.5_T0.03_H5,90.5,-4.2,2.03,115,73.9
109.9,-16.8,2.02,187.0,52.2,20-25%,4,1.0,0.05,7,20-25%_D4_R1.0_T0.05_H7,111.6,-14.3,2.03,288,51.7
124.2,-26.5,2.14,602.0,50.7,max_20%,4,2.0,0.05,5,max_20%_D4_R2.0_T0.05_H5,111.5,-25.6,2.03,1147,49.4
116.0,-8.3,2.22,132.0,63.6,25-30%,3,1.0,0.03,7,25-30%_D3_R1.0_T0.03_H7,109.8,-8.3,2.02,184,65.2
58.2,-23.9,1.45,254.0,50.4,10-15%,4,2.0,0.05,5,10-15%_D4_R2.0_T0.05_H5,89.6,-11.8,2.02,477,53.2
25.6,-5.7,1.4,96.0,49.9,0-5%,4,1.5,0.02,10,0-5%_D4_R1.5_T0.02_H10,47.9,-5.7,2.02,205,54.1
86.0,-4.5,2.25,80.0,74.3,25-30%,4,1.5,0.02,5,25-30%_D4_R1.5_T0.02_H5,91.0,-2.4,2.02,115,73.9
82.9,-19.9,2.05,380.0,47.7,5-10%,4,1.5,0.03,7,5-10%_D4_R1.5_T0.03_H7,83.8,-33.7,2.02,750,47.1
122.7,-16.8,1.94,187.0,52.2,20-25%,4,1.0,0.05,10,20-25%_D4_R1.0_T0.05_H10,114.9,-13.5,2.01,288,51.7
103.6,-6.9,2.08,102.0,67.0,25-30%,4,1.0,0.03,7,25-30%_D4_R1.0_T0.03_H7,106.1,-4.3,2.01,140,71.4
100.4,-4.4,2.32,102.0,70.9,25-30%,4,1.0,0.02,7,25-30%_D4_R1.0_T0.02_H7,104.5,-2.4,2.01,140,71.4
78.1,-23.4,1.9,223.0,55.1,max_10%,5,1.5,0.05,10,max_10%_D5_R1.5_T0.05_H10,91.2,-38.6,2.0,474,53.8
85.7,-5.0,2.15,76.0,70.8,25-30%,3,2.0,0.02,7,25-30%_D3_R2.0_T0.02_H7,109.9,-4.5,2.0,117,71.8
68.4,-7.2,1.96,94.0,68.0,20-25%,5,1.5,0.03,5,20-25%_D5_R1.5_T0.03_H5,79.0,-5.9,2.0,165,65.5
69.6,-13.9,2.09,308.0,50.2,0-5%,3,1.5,0.03,5,0-5%_D3_R1.5_T0.03_H5,70.1,-14.7,1.99,613,47.0
93.4,-6.3,1.98,80.0,71.5,25-30%,4,1.5,0.03,7,25-30%_D4_R1.5_T0.03_H7,102.3,-4.2,1.99,115,73.9
77.6,-7.7,1.83,76.0,64.7,25-30%,3,2.0,0.03,7,25-30%_D3_R2.0_T0.03_H7,106.0,-7.4,1.97,117,70.1
136.1,-4.9,2.52,132.0,68.9,25-30%,3,1.0,0.02,10,25-30%_D3_R1.0_T0.02_H10,138.1,-4.5,1.97,184,67.4
101.3,-4.6,2.41,133.0,74.6,20-25%,5,1.0,0.02,7,20-25%_D5_R1.0_T0.02_H7,100.2,-3.9,1.97,210,75.7
100.3,-7.1,2.21,133.0,66.1,20-25%,5,1.0,0.03,10,20-25%_D5_R1.0_T0.03_H10,106.3,-5.9,1.96,210,63.3
44.0,-11.3,1.71,152.0,50.1,10-15%,5,2.0,0.03,5,10-15%_D5_R2.0_T0.03_H5,61.3,-10.9,1.96,305,49.8
101.4,-4.6,2.41,133.0,74.6,20-25%,5,1.0,0.02,10,20-25%_D5_R1.0_T0.02_H10,100.4,-3.9,1.96,210,75.7
256.7,-43.9,2.09,679.0,47.0,5-10%,3,1.5,0.05,10,5-10%_D3_R1.5_T0.05_H10,176.6,-58.0,1.95,1248,46.2
224.7,-36.6,2.35,956.0,47.9,max_20%,3,2.0,0.05,5,max_20%_D3_R2.0_T0.05_H5,131.2,-34.4,1.95,1745,46.0
117.2,-18.0,2.09,242.0,51.5,20-25%,3,1.0,0.05,5,20-25%_D3_R1.0_T0.05_H5,100.9,-16.0,1.94,394,50.3
58.6,-7.3,1.66,60.0,67.6,25-30%,4,2.0,0.03,5,25-30%_D4_R2.0_T0.03_H5,84.3,-4.2,1.94,94,74.5
90.5,-4.5,2.22,80.0,74.3,25-30%,4,1.5,0.02,7,25-30%_D4_R1.5_T0.02_H7,98.1,-2.4,1.94,115,73.9
31.6,-4.6,1.7,62.0,69.1,20-25%,5,2.0,0.02,7,20-25%_D5_R2.0_T0.02_H7,43.7,-5.3,1.94,118,72.9
28.3,-6.9,1.53,54.0,57.5,0-5%,4,2.0,0.03,10,0-5%_D4_R2.0_T0.03_H10,43.5,-7.0,1.94,116,59.5
31.6,-4.6,1.7,62.0,69.1,20-25%,5,2.0,0.02,10,20-25%_D5_R2.0_T0.02_H10,43.7,-5.3,1.94,118,72.9
31.7,-4.6,1.7,62.0,69.1,20-25%,5,2.0,0.02,5,20-25%_D5_R2.0_T0.02_H5,43.9,-5.3,1.94,118,72.9
141.4,-19.3,2.09,242.0,51.1,20-25%,3,1.0,0.05,7,20-25%_D3_R1.0_T0.05_H7,110.9,-16.9,1.93,394,49.2
38.4,-8.4,1.94,137.0,55.6,5-10%,5,2.0,0.02,10,5-10%_D5_R2.0_T0.02_H10,46.8,-11.6,1.93,296,49.7
99.5,-7.1,2.2,133.0,66.1,20-25%,5,1.0,0.03,7,20-25%_D5_R1.0_T0.03_H7,105.3,-5.9,1.93,210,63.3
115.6,-29.9,2.13,381.0,53.4,max_10%,5,1.0,0.05,10,max_10%_D5_R1.0_T0.05_H10,107.8,-47.7,1.92,765,51.8
59.8,-19.0,2.12,336.0,52.2,5-10%,5,1.0,0.03,5,5-10%_D5_R1.0_T0.03_H5,61.5,-25.0,1.92,676,47.2
36.5,-8.4,1.93,137.0,55.6,5-10%,5,2.0,0.02,7,5-10%_D5_R2.0_T0.02_H7,43.1,-11.6,1.91,296,49.7
70.4,-7.5,1.77,72.0,69.0,25-30%,5,1.0,0.03,5,25-30%_D5_R1.0_T0.03_H5,81.5,-3.3,1.9,104,77.9
62.0,-21.1,1.8,284.0,55.7,max_15%,5,2.0,0.05,5,max_15%_D5_R2.0_T0.05_H5,72.4,-23.5,1.9,579,53.7
157.8,-19.5,1.98,242.0,50.2,20-25%,3,1.0,0.05,10,20-25%_D3_R1.0_T0.05_H10,113.3,-17.3,1.9,394,48.2
122.3,-6.7,2.09,100.0,69.3,25-30%,3,1.5,0.03,10,25-30%_D3_R1.5_T0.03_H10,130.7,-7.4,1.9,141,70.2
124.3,-4.3,2.4,100.0,73.0,25-30%,3,1.5,0.02,10,25-30%_D3_R1.5_T0.02_H10,131.6,-4.5,1.9,141,70.2
34.7,-8.1,1.92,137.0,55.6,5-10%,5,2.0,0.02,5,5-10%_D5_R2.0_T0.02_H5,41.6,-11.6,1.89,296,49.7
61.3,-5.3,1.95,60.0,71.8,25-30%,4,2.0,0.02,5,25-30%_D4_R2.0_T0.02_H5,82.3,-2.4,1.89,94,74.5
63.0,-16.5,1.37,72.0,57.0,25-30%,5,1.0,0.05,5,25-30%_D5_R1.0_T0.05_H5,81.5,-5.9,1.89,104,67.3
26.3,-6.8,1.48,54.0,56.3,0-5%,4,2.0,0.03,7,0-5%_D4_R2.0_T0.03_H7,40.4,-6.2,1.89,116,61.2
77.5,-16.5,1.33,72.0,56.3,25-30%,5,1.0,0.05,7,25-30%_D5_R1.0_T0.05_H7,100.9,-5.9,1.88,104,69.2
191.5,-19.8,2.39,397.0,51.3,min_15%,3,2.0,0.05,7,min_15%_D3_R2.0_T0.05_H7,121.7,-20.7,1.88,623,51.0
129.0,-8.3,2.17,132.0,63.6,25-30%,3,1.0,0.03,10,25-30%_D3_R1.0_T0.03_H10,128.6,-8.3,1.88,184,65.2
80.8,-7.2,1.92,94.0,68.0,20-25%,5,1.5,0.03,10,20-25%_D5_R1.5_T0.03_H10,97.1,-5.9,1.87,165,65.5
78.1,-7.5,1.76,72.0,69.0,25-30%,5,1.0,0.03,7,25-30%_D5_R1.0_T0.03_H7,93.0,-3.3,1.87,104,77.9
117.3,-6.9,2.02,102.0,67.0,25-30%,4,1.0,0.03,10,25-30%_D4_R1.0_T0.03_H10,125.8,-4.3,1.86,140,71.4
28.5,-10.2,1.37,96.0,47.6,0-5%,4,1.5,0.03,10,0-5%_D4_R1.5_T0.03_H10,48.6,-8.5,1.86,205,50.2
92.7,-28.8,1.91,336.0,53.4,5-10%,5,1.0,0.05,10,5-10%_D5_R1.0_T0.05_H10,95.5,-41.0,1.86,676,52.1
63.2,-7.3,1.63,60.0,67.6,25-30%,4,2.0,0.03,7,25-30%_D4_R2.0_T0.03_H7,91.4,-4.2,1.86,94,74.5
21.0,-4.6,1.38,54.0,59.0,0-5%,4,2.0,0.02,10,0-5%_D4_R2.0_T0.02_H10,36.1,-5.5,1.86,116,64.7
22.3,-5.6,1.32,96.0,49.4,0-5%,4,1.5,0.02,5,0-5%_D4_R1.5_T0.02_H5,40.9,-5.7,1.85,205,52.2
113.5,-30.0,1.96,289.0,51.4,max_10%,4,2.0,0.05,10,max_10%_D4_R2.0_T0.05_H10,104.6,-45.8,1.85,611,48.6
108.2,-6.3,1.93,80.0,71.5,25-30%,4,1.5,0.03,10,25-30%_D4_R1.5_T0.03_H10,124.3,-4.2,1.85,115,73.9
213.9,-21.6,2.34,397.0,49.7,min_15%,3,2.0,0.05,10,min_15%_D3_R2.0_T0.05_H10,125.8,-26.1,1.85,623,48.3
95.6,-5.0,2.09,76.0,70.8,25-30%,3,2.0,0.02,10,25-30%_D3_R2.0_T0.02_H10,124.6,-4.5,1.84,117,71.8
68.1,-14.1,1.79,136.0,55.7,20-25%,4,1.5,0.05,5,20-25%_D4_R1.5_T0.05_H5,73.1,-11.6,1.84,228,55.3
111.2,-4.4,2.26,102.0,70.9,25-30%,4,1.0,0.02,10,25-30%_D4_R1.0_T0.02_H10,120.5,-2.4,1.84,140,71.4
20.2,-4.6,1.37,54.0,59.0,0-5%,4,2.0,0.02,7,0-5%_D4_R2.0_T0.02_H7,34.3,-5.5,1.84,116,64.7
94.5,-35.4,1.68,607.0,47.7,5-10%,4,1.0,0.05,7,5-10%_D4_R1.0_T0.05_H7,109.6,-52.3,1.83,1147,47.3
78.8,-7.2,1.9,94.0,68.0,20-25%,5,1.5,0.03,7,20-25%_D5_R1.5_T0.03_H7,94.3,-5.9,1.83,165,65.5
35.8,-7.3,1.45,62.0,63.6,20-25%,5,2.0,0.03,10,20-25%_D5_R2.0_T0.03_H10,50.2,-8.1,1.83,118,66.9
66.0,-6.3,1.69,58.0,71.2,25-30%,5,1.5,0.03,5,25-30%_D5_R1.5_T0.03_H5,77.4,-3.3,1.83,87,75.9
26.5,-9.1,1.33,96.0,50.2,0-5%,4,1.5,0.03,7,0-5%_D4_R1.5_T0.03_H7,46.7,-7.4,1.83,205,54.1
57.9,-18.3,1.78,181.0,51.3,15-20%,4,2.0,0.05,7,15-20%_D4_R2.0_T0.05_H7,65.1,-20.1,1.83,314,52.5
35.2,-7.3,1.44,62.0,63.6,20-25%,5,2.0,0.03,7,20-25%_D5_R2.0_T0.03_H7,49.2,-8.1,1.82,118,66.9
84.4,-33.2,1.66,691.0,49.3,max_15%,4,1.5,0.05,5,max_15%_D4_R1.5_T0.05_H5,95.6,-28.4,1.82,1289,49.0
45.0,-15.1,1.82,204.0,48.8,5-10%,5,1.5,0.03,10,5-10%_D5_R1.5_T0.03_H10,54.0,-22.2,1.82,438,48.2
302.8,-27.5,2.39,624.0,48.8,0-5%,3,1.0,0.05,10,0-5%_D3_R1.0_T0.05_H10,116.8,-25.5,1.82,1189,47.6
65.5,-5.3,1.93,60.0,71.8,25-30%,4,2.0,0.02,7,25-30%_D4_R2.0_T0.02_H7,89.0,-2.4,1.82,94,74.5
156.9,-19.8,2.3,397.0,51.0,min_15%,3,2.0,0.05,5,min_15%_D3_R2.0_T0.05_H5,101.2,-20.6,1.82,623,49.9
99.0,-16.7,1.28,72.0,54.9,25-30%,5,1.0,0.05,10,25-30%_D5_R1.0_T0.05_H10,131.8,-6.3,1.81,104,65.4
73.3,-6.3,1.69,58.0,71.2,25-30%,5,1.5,0.03,7,25-30%_D5_R1.5_T0.03_H7,88.5,-3.3,1.81,87,75.9
87.5,-7.7,1.77,76.0,64.7,25-30%,3,2.0,0.03,10,25-30%_D3_R2.0_T0.03_H10,120.4,-7.4,1.81,117,70.1
39.1,-12.8,1.83,151.0,51.6,max_10%,5,2.0,0.03,7,max_10%_D5_R2.0_T0.03_H7,47.4,-19.7,1.81,325,51.1
39.8,-12.2,1.48,228.0,45.9,0-5%,4,1.0,0.03,5,0-5%_D4_R1.0_T0.03_H5,64.2,-12.8,1.8,465,46.2
54.4,-6.3,1.51,47.0,68.8,25-30%,5,2.0,0.03,5,25-30%_D5_R2.0_T0.03_H5,75.6,-3.3,1.8,74,77.0
116.4,-4.8,2.31,104.0,73.0,>30%,3,1.0,0.02,7,>30%_D3_R1.0_T0.02_H7,71.3,-8.8,1.8,112,65.2
65.1,-4.5,2.03,72.0,72.4,25-30%,5,1.0,0.02,5,25-30%_D5_R1.0_T0.02_H5,74.0,-2.4,1.8,104,74.0
69.6,-21.2,1.9,151.0,57.6,max_10%,5,2.0,0.05,10,max_10%_D5_R2.0_T0.05_H10,70.8,-33.1,1.79,325,52.9
57.6,-18.8,1.91,380.0,49.7,5-10%,4,1.5,0.03,5,5-10%_D4_R1.5_T0.03_H5,56.9,-27.2,1.79,750,48.3
51.9,-18.0,1.67,181.0,51.3,15-20%,4,2.0,0.05,5,15-20%_D4_R2.0_T0.05_H5,60.0,-18.1,1.79,314,53.2
114.5,-4.8,2.33,104.0,73.0,>30%,3,1.0,0.02,5,>30%_D3_R1.0_T0.02_H5,69.9,-8.8,1.79,112,65.2
82.0,-34.2,1.61,449.0,48.2,max_10%,4,1.5,0.05,7,max_10%_D4_R1.5_T0.05_H7,88.9,-46.7,1.79,884,49.4
116.0,-4.8,2.31,104.0,73.0,>30%,3,1.0,0.02,10,>30%_D3_R1.0_T0.02_H10,70.7,-8.8,1.79,112,65.2
46.3,-18.7,1.78,151.0,56.3,max_10%,5,2.0,0.05,7,max_10%_D5_R2.0_T0.05_H7,54.6,-28.7,1.79,325,54.2
194.5,-37.2,2.16,846.0,47.6,max_15%,3,2.0,0.05,5,max_15%_D3_R2.0_T0.05_H5,109.5,-35.7,1.79,1578,46.2
73.7,-14.6,1.78,136.0,54.0,20-25%,4,1.5,0.05,7,20-25%_D4_R1.5_T0.05_H7,79.9,-12.3,1.78,228,52.6
40.4,-20.4,1.29,152.0,49.5,10-15%,5,2.0,0.05,7,10-15%_D5_R2.0_T0.05_H7,66.8,-15.7,1.78,305,54.8
23.7,-10.8,1.18,54.0,55.0,0-5%,4,2.0,0.05,10,0-5%_D4_R2.0_T0.05_H10,42.3,-12.5,1.77,116,58.6
69.4,-4.6,1.96,94.0,72.0,20-25%,5,1.5,0.02,7,20-25%_D5_R1.5_T0.02_H7,82.3,-3.9,1.77,165,74.5
38.0,-13.0,1.77,223.0,51.5,max_10%,5,1.5,0.03,5,max_10%_D5_R1.5_T0.03_H5,47.0,-16.9,1.77,474,48.3
33.6,-7.3,1.41,62.0,63.6,20-25%,5,2.0,0.03,5,20-25%_D5_R2.0_T0.03_H5,46.5,-8.1,1.77,118,66.9
99.4,-4.5,2.17,80.0,74.3,25-30%,4,1.5,0.02,10,25-30%_D4_R1.5_T0.02_H10,111.9,-2.4,1.77,115,73.9
39.1,-15.0,1.68,204.0,48.0,5-10%,5,1.5,0.03,7,5-10%_D5_R1.5_T0.03_H7,50.3,-20.2,1.76,438,47.5
35.0,-9.9,1.7,162.0,50.1,0-5%,3,2.0,0.02,5,0-5%_D3_R2.0_T0.02_H5,40.3,-11.7,1.76,327,46.5
69.5,-4.6,1.96,94.0,72.0,20-25%,5,1.5,0.02,10,20-25%_D5_R1.5_T0.02_H10,82.5,-3.9,1.76,165,74.5
60.3,-18.7,1.77,181.0,49.7,15-20%,4,2.0,0.05,10,15-20%_D4_R2.0_T0.05_H10,67.4,-20.1,1.76,314,49.7
49.8,-14.3,1.84,162.0,54.6,0-5%,3,2.0,0.03,10,0-5%_D3_R2.0_T0.03_H10,49.6,-14.1,1.76,327,52.3
70.2,-4.5,2.01,72.0,72.4,25-30%,5,1.0,0.02,7,25-30%_D5_R1.0_T0.02_H7,81.9,-2.4,1.75,104,74.0
20.6,-9.7,1.21,54.0,56.2,0-5%,4,2.0,0.05,7,0-5%_D4_R2.0_T0.05_H7,37.7,-12.4,1.75,116,63.8
85.1,-17.5,1.6,102.0,54.1,25-30%,4,1.0,0.05,7,25-30%_D4_R1.0_T0.05_H7,88.3,-9.4,1.74,140,62.9
90.9,-7.5,1.71,72.0,69.0,25-30%,5,1.0,0.03,10,25-30%_D5_R1.0_T0.03_H10,111.4,-3.3,1.74,104,77.9
59.9,-14.5,1.33,58.0,61.6,25-30%,5,1.5,0.05,5,25-30%_D5_R1.5_T0.05_H5,75.6,-5.8,1.74,87,67.8
62.8,-16.9,1.52,80.0,58.4,25-30%,4,1.5,0.05,5,25-30%_D4_R1.5_T0.05_H5,69.4,-9.4,1.74,115,65.2
255.6,-39.7,2.34,1144.0,48.0,max_15%,3,1.5,0.05,5,max_15%_D3_R1.5_T0.05_H5,105.0,-35.0,1.74,2036,46.4
46.7,-22.4,1.58,223.0,52.7,max_10%,5,1.5,0.05,7,max_10%_D5_R1.5_T0.05_H7,58.6,-37.3,1.74,474,53.0
70.9,-14.5,1.31,58.0,59.8,25-30%,5,1.5,0.05,7,25-30%_D5_R1.5_T0.05_H7,90.1,-5.8,1.74,87,67.8
51.7,-18.2,1.82,243.0,48.7,5-10%,4,2.0,0.03,7,5-10%_D4_R2.0_T0.03_H7,48.2,-31.4,1.74,516,49.2
97.0,-4.8,2.09,88.0,70.8,>30%,4,1.0,0.02,5,>30%_D4_R1.0_T0.02_H5,72.9,-8.8,1.74,97,66.0
58.8,-6.3,1.48,47.0,68.8,25-30%,5,2.0,0.03,7,25-30%_D5_R2.0_T0.03_H7,82.4,-3.3,1.74,74,77.0
77.7,-15.0,1.7,136.0,53.6,20-25%,4,1.5,0.05,10,20-25%_D4_R1.5_T0.05_H10,82.3,-12.1,1.73,228,51.8
114.3,-36.0,1.73,380.0,49.3,5-10%,4,1.5,0.05,10,5-10%_D4_R1.5_T0.05_H10,102.0,-55.2,1.73,750,47.5
40.9,-12.7,1.84,151.0,51.6,max_10%,5,2.0,0.03,10,max_10%_D5_R2.0_T0.03_H10,46.8,-21.2,1.73,325,50.5
71.6,-17.5,1.61,102.0,54.3,25-30%,4,1.0,0.05,5,25-30%_D4_R1.0_T0.05_H5,72.1,-9.4,1.73,140,61.4
98.6,-4.8,2.07,88.0,70.8,>30%,4,1.0,0.02,10,>30%_D4_R1.0_T0.02_H10,74.2,-8.8,1.73,97,66.0
69.1,-24.0,1.82,204.0,55.1,5-10%,5,1.5,0.05,10,5-10%_D5_R1.5_T0.05_H10,71.3,-39.8,1.73,438,52.5
208.8,-44.5,2.13,588.0,47.5,max_10%,3,2.0,0.05,10,max_10%_D3_R2.0_T0.05_H10,111.8,-67.6,1.72,1138,46.4
72.6,-16.9,1.5,80.0,57.4,25-30%,4,1.5,0.05,7,25-30%_D4_R1.5_T0.05_H7,81.2,-9.4,1.72,115,65.2
99.3,-4.8,2.07,88.0,70.8,>30%,4,1.0,0.02,7,>30%_D4_R1.0_T0.02_H7,75.3,-8.8,1.72,97,66.0
40.7,-17.4,1.78,243.0,50.0,5-10%,4,2.0,0.03,5,5-10%_D4_R2.0_T0.03_H5,43.6,-25.6,1.71,516,50.2
71.7,-7.3,1.57,60.0,67.6,25-30%,4,2.0,0.03,10,25-30%_D4_R2.0_T0.03_H10,104.5,-4.2,1.71,94,74.5
35.7,-12.7,1.79,151.0,52.8,max_10%,5,2.0,0.03,5,max_10%_D5_R2.0_T0.03_H5,42.4,-19.0,1.7,325,49.8
59.7,-4.3,1.9,58.0,72.7,25-30%,5,1.5,0.02,5,25-30%_D5_R1.5_T0.02_H5,68.3,-2.4,1.7,87,71.3
51.5,-10.8,1.76,116.0,53.6,15-20%,5,2.0,0.05,7,15-20%_D5_R2.0_T0.05_H7,46.4,-9.4,1.7,205,55.1
46.6,-12.4,1.67,116.0,53.9,15-20%,5,2.0,0.05,5,15-20%_D5_R2.0_T0.05_H5,43.3,-13.8,1.7,205,56.6
87.2,-6.3,1.65,58.0,71.2,25-30%,5,1.5,0.03,10,25-30%_D5_R1.5_T0.03_H10,108.9,-3.3,1.7,87,75.9
103.5,-17.5,1.53,102.0,52.3,25-30%,4,1.0,0.05,10,25-30%_D4_R1.0_T0.05_H10,118.0,-9.4,1.69,140,60.0
33.3,-18.0,1.15,152.0,49.4,10-15%,5,2.0,0.05,5,10-15%_D5_R2.0_T0.05_H5,51.8,-11.6,1.69,305,53.8
79.3,-11.4,1.76,69.0,60.9,>30%,4,1.5,0.05,5,>30%_D4_R1.5_T0.05_H5,71.0,-11.4,1.68,76,64.5
91.7,-3.6,2.1,71.0,72.8,>30%,5,1.0,0.02,5,>30%_D5_R1.0_T0.02_H5,69.1,-6.1,1.68,84,65.5
92.5,-3.6,2.1,71.0,72.8,>30%,5,1.0,0.02,10,>30%_D5_R1.0_T0.02_H10,70.4,-6.1,1.68,84,65.5
89.6,-4.1,2.11,84.0,72.2,>30%,3,1.5,0.02,7,>30%_D3_R1.5_T0.02_H7,51.9,-6.7,1.67,91,68.1
93.2,-3.6,2.1,71.0,72.8,>30%,5,1.0,0.02,7,>30%_D5_R1.0_T0.02_H7,71.5,-6.1,1.67,84,65.5
74.0,-5.3,1.87,60.0,71.8,25-30%,4,2.0,0.02,10,25-30%_D4_R2.0_T0.02_H10,102.3,-2.4,1.67,94,74.5
88.1,-4.1,2.12,84.0,72.2,>30%,3,1.5,0.02,5,>30%_D3_R1.5_T0.02_H5,50.6,-6.7,1.66,91,68.1
89.3,-4.1,2.1,84.0,72.2,>30%,3,1.5,0.02,10,>30%_D3_R1.5_T0.02_H10,51.3,-6.7,1.66,91,68.1
69.0,-15.9,1.56,100.0,58.0,25-30%,3,1.5,0.05,5,25-30%_D3_R1.5_T0.05_H5,69.2,-14.2,1.66,141,63.8
92.1,-10.4,1.9,84.0,62.0,>30%,3,1.5,0.05,5,>30%_D3_R1.5_T0.05_H5,63.7,-11.4,1.66,91,61.5
42.0,-13.8,1.69,162.0,53.3,0-5%,3,2.0,0.03,7,0-5%_D3_R2.0_T0.03_H7,43.9,-14.1,1.66,327,52.0
51.6,-4.3,1.72,47.0,70.8,25-30%,5,2.0,0.02,5,25-30%_D5_R2.0_T0.02_H5,65.8,-2.4,1.66,74,71.6
90.0,-11.6,1.8,88.0,57.5,>30%,4,1.0,0.05,5,>30%_D4_R1.0_T0.05_H5,79.2,-16.1,1.65,97,56.7
71.2,-22.8,1.73,251.0,51.2,15-20%,3,2.0,0.05,7,15-20%_D3_R2.0_T0.05_H7,73.6,-22.5,1.65,423,51.5
42.5,-11.0,1.38,93.0,54.2,20-25%,4,2.0,0.05,5,20-25%_D4_R2.0_T0.05_H5,57.5,-11.0,1.65,167,56.9
62.3,-22.8,1.69,251.0,50.7,15-20%,3,2.0,0.05,5,15-20%_D3_R2.0_T0.05_H5,64.1,-20.4,1.65,423,50.4
72.2,-30.5,1.72,289.0,50.8,max_10%,4,2.0,0.05,7,max_10%_D4_R2.0_T0.05_H7,64.9,-51.6,1.65,611,50.4
63.6,-4.3,1.88,58.0,72.7,25-30%,5,1.5,0.02,7,25-30%_D5_R1.5_T0.02_H7,74.5,-2.4,1.65,87,71.3
74.9,-23.6,1.74,251.0,50.5,15-20%,3,2.0,0.05,10,15-20%_D3_R2.0_T0.05_H10,78.6,-22.8,1.65,423,49.9
79.4,-15.7,1.57,100.0,57.2,25-30%,3,1.5,0.05,7,25-30%_D3_R1.5_T0.05_H7,78.6,-14.2,1.64,141,63.8
234.9,-43.1,2.19,868.0,47.7,max_10%,3,1.5,0.05,7,max_10%_D3_R1.5_T0.05_H7,96.7,-63.1,1.64,1585,47.4
56.5,-18.4,1.82,243.0,49.2,5-10%,4,2.0,0.03,10,5-10%_D4_R2.0_T0.03_H10,48.1,-33.4,1.64,516,49.6
79.9,-14.6,1.25,58.0,58.2,25-30%,5,1.5,0.05,10,25-30%_D5_R1.5_T0.05_H10,104.5,-6.2,1.63,87,63.2
104.9,-11.2,1.93,104.0,59.4,>30%,3,1.0,0.05,5,>30%_D3_R1.0_T0.05_H5,72.1,-16.1,1.63,112,56.2
17.2,-4.6,1.25,54.0,55.6,0-5%,4,2.0,0.02,5,0-5%_D4_R2.0_T0.02_H5,28.5,-5.5,1.63,116,57.8
131.8,-7.5,2.12,104.0,71.1,>30%,3,1.0,0.03,10,>30%_D3_R1.0_T0.03_H10,61.8,-14.3,1.63,112,61.6
124.7,-7.5,2.16,104.0,71.1,>30%,3,1.0,0.03,7,>30%_D3_R1.0_T0.03_H7,63.2,-14.3,1.63,112,61.6
79.8,-4.5,1.96,72.0,72.4,25-30%,5,1.0,0.02,10,25-30%_D5_R1.0_T0.02_H10,96.1,-2.4,1.62,104,74.0
101.9,-11.9,1.82,88.0,56.8,>30%,4,1.0,0.05,7,>30%_D4_R1.0_T0.05_H7,87.3,-16.9,1.62,97,54.6
116.9,-7.5,2.17,104.0,71.1,>30%,3,1.0,0.03,5,>30%_D3_R1.0_T0.03_H5,62.1,-14.3,1.62,112,61.6
90.6,-11.7,1.79,69.0,60.0,>30%,4,1.5,0.05,7,>30%_D4_R1.5_T0.05_H7,78.6,-12.3,1.62,76,61.8
113.5,-11.9,1.78,88.0,56.8,>30%,4,1.0,0.05,10,>30%_D4_R1.0_T0.05_H10,89.3,-16.9,1.61,97,54.6
90.3,-19.2,1.66,132.0,53.0,25-30%,3,1.0,0.05,7,25-30%_D3_R1.0_T0.05_H7,81.5,-16.8,1.61,184,60.3
107.8,-10.7,1.92,84.0,61.2,>30%,3,1.5,0.05,7,>30%_D3_R1.5_T0.05_H7,71.9,-12.3,1.61,91,59.3
101.6,-11.7,1.75,69.0,60.0,>30%,4,1.5,0.05,10,>30%_D4_R1.5_T0.05_H10,81.9,-12.3,1.6,76,61.8
121.4,-11.4,1.95,104.0,58.8,>30%,3,1.0,0.05,7,>30%_D3_R1.0_T0.05_H7,80.7,-16.9,1.6,112,54.5
76.1,-4.6,1.92,69.0,70.8,>30%,4,1.5,0.02,5,>30%_D4_R1.5_T0.02_H5,53.7,-6.7,1.6,76,69.7
67.2,-6.3,1.43,47.0,68.8,25-30%,5,2.0,0.03,10,25-30%_D5_R2.0_T0.03_H10,95.0,-3.3,1.6,74,77.0
55.5,-4.3,1.7,47.0,70.8,25-30%,5,2.0,0.02,7,25-30%_D5_R2.0_T0.02_H7,71.9,-2.4,1.6,74,71.6
53.2,-11.8,1.72,116.0,51.9,15-20%,5,2.0,0.05,10,15-20%_D5_R2.0_T0.05_H10,46.4,-11.2,1.59,205,52.2
77.5,-4.6,1.91,69.0,70.8,>30%,4,1.5,0.02,10,>30%_D4_R1.5_T0.02_H10,54.8,-6.7,1.59,76,69.7
79.3,-31.9,1.61,488.0,51.1,max_15%,4,2.0,0.05,5,max_15%_D4_R2.0_T0.05_H5,71.3,-31.8,1.59,960,50.0
